5ff4ce430a7214ada10005d8	2021-01-05 14:38:27	25.00	FINISHED	4
5ff4ce400a7214ada10005d5	2021-01-05 14:38:24	27.00	FINISHED	5
5ff4a4ca0a7214ada10005d0	2021-01-05 11:41:30	34.96	REJECTED	2
5ff473de0a720f05230005bd	2021-01-05 08:12:46	1.00	FINISHED	1
5ff4ce8c0a7214ada10005e6	2021-01-05 14:39:40	1.00	FINISHED	1
5ff4ce3d0a7214ada10005d3	2021-01-05 14:38:21	29.00	FINISHED	2
5ff473b40a7214ada10005c5	2021-01-05 08:12:04	1.00	FINISHED	1
5ff473f30a720f05230005c0	2021-01-05 08:13:07	10.00	FINISHED	1
5ff4ce3a0a7214ada10005d2	2021-01-05 14:38:18	21.00	FINISHED	2
5ff473a90a7214ada10005c2	2021-01-05 08:11:53	25.00	FINISHED	5
5ff473b10a7214ada10005c4	2021-01-05 08:12:01	49.95	FINISHED	5
5ff475820a7214ada10005cf	2021-01-05 08:19:46	0	SUBMITTED	
5ff4ce550a7214ada10005db	2021-01-05 14:38:45	1.00	FINISHED	2
5ff4ce430a720f05230005c9	2021-01-05 14:38:27	29.00	FINISHED	1
5ff473d40a7214ada10005c9	2021-01-05 08:12:36	9.99	FINISHED	1
5ff4ce690a7214ada10005e2	2021-01-05 14:39:05	13.00	FLAGGED	5
5ff473f60a7214ada10005ce	2021-01-05 08:13:10	49.95	FINISHED	5
5ff473cf0a7214ada10005c8	2021-01-05 08:12:31	9.99	FINISHED	1
5fa5ad370a720f05ef000089	2020-11-06 14:08:23	291.00	FINISHED	11
5ff4ce650a7214ada10005e1	2021-01-05 14:39:01	1.00	FLAGGED	1
5ff473e40a7214ada10005cc	2021-01-05 08:12:52	1.00	FINISHED	1
5ff4ce3c0a720f05230005c4	2021-01-05 14:38:20	0.00	FLAGGED	0
5ff473d00a720f05230005bb	2021-01-05 08:12:32	0.99	FINISHED	1
5ff473b20a720f05230005b7	2021-01-05 08:12:02	49.95	FINISHED	5
5ff473ad0a7214ada10005c3	2021-01-05 08:11:57	1.00	FINISHED	1
5ff4ce640a7214ada10005e0	2021-01-05 14:39:00	1.00	FINISHED	1
5ff4ce3f0a720f05230005c6	2021-01-05 14:38:23	29.00	FINISHED	2
5ff4ce4e0a7214ada10005da	2021-01-05 14:38:38	1.00	FINISHED	2
5ff473bc0a720f05230005b8	2021-01-05 08:12:12	18.20	FINISHED	4
5ff4a80e0a720f05230005c2	2021-01-05 11:55:26	34.96	FINISHED	2
5ff5d1da0a7214ada10005f8	2021-01-06 09:06:02	1.00	FINISHED	1
5ff5d1d40a7214ada10005f4	2021-01-06 09:05:56	25.00	FINISHED	5
5ff5d1a00a7214ada10005ed	2021-01-06 09:05:04	1.00	FINISHED	1
5ff5ecb90a7214ada10005f9	2021-01-06 11:00:40	0	SUBMITTED	
5ff5d1e20a720f05230005da	2021-01-06 09:06:10	1.00	FINISHED	1
5ff5d1e10a720f05230005d9	2021-01-06 09:06:09	49.95	FINISHED	5
5ff5d1fd0a720f05230005de	2021-01-06 09:06:37	89.91	FINISHED	9
5ff5d1d80a7214ada10005f6	2021-01-06 09:06:00	25.00	FINISHED	5
5ff5d19d0a7214ada10005ec	2021-01-06 09:05:01	1.00	FINISHED	1
5ff5d1f20a720f05230005db	2021-01-06 09:06:26	18.20	FINISHED	4
5ff5d1dc0a720f05230005d6	2021-01-06 09:06:04	1.00	FINISHED	1
5ff5d1dd0a720f05230005d7	2021-01-06 09:06:05	49.95	FINISHED	5
5ff5d1a30a7214ada10005ef	2021-01-06 09:05:07	1.00	FINISHED	1
5ff5d20c0a720f05230005e3	2021-01-06 09:06:52	4.66	FINISHED	4
5ff5d1fa0a720f05230005dd	2021-01-06 09:06:34	4.66	FINISHED	4
5ff5d1d80a7214ada10005f7	2021-01-06 09:06:00	25.00	FINISHED	5
5ff5d1f40a720f05230005dc	2021-01-06 09:06:28	10.00	FINISHED	10
5ff5d2060a720f05230005e0	2021-01-06 09:06:46	9.99	FINISHED	1
5ff618e30a7214ada10005fa	2021-01-06 14:09:07	52.12	FINISHED	16
5ff5d2060a720f05230005e1	2021-01-06 09:06:46	0.99	FINISHED	1
5ff5d1df0a720f05230005d8	2021-01-06 09:06:07	49.95	FINISHED	5
5ff5d1990a7214ada10005ea	2021-01-06 09:04:57	1.00	FINISHED	1
5ff5d1d00a7214ada10005f2	2021-01-06 09:05:52	10.00	FINISHED	1
5ff5d1d60a7214ada10005f5	2021-01-06 09:05:58	10.00	FINISHED	1
5ff5d1940a7214ada10005e9	2021-01-06 09:04:52	1.00	FINISHED	1
5ff5d2030a720f05230005df	2021-01-06 09:06:43	9.99	FINISHED	1
5ff5d1a10a7214ada10005ee	2021-01-06 09:05:05	1.00	FINISHED	1
5ff5d19c0a7214ada10005eb	2021-01-06 09:05:00	1.00	FINISHED	1
5ff5d1cb0a7214ada10005f0	2021-01-06 09:05:47	49.95	FINISHED	5
5ff5d20b0a720f05230005e2	2021-01-06 09:06:51	9.99	FINISHED	1
5ff73be50a720f0523000608	2021-01-07 10:50:45	29.00	FINISHED	6
5ff7946f0a720f052300063c	2021-01-05 11:08:31	23.00	FINISHED	3
5ff726910a720f05230005f1	2021-01-07 09:19:45	25.00	FINISHED	4
5ff774200a7214ada1000638	2021-01-07 14:50:40	6.18	FINISHED	2
5ff74fd10a720f0523000619	2021-01-07 12:15:45	1.00	FINISHED	1
5ff73bdb0a720f0523000605	2021-01-07 10:50:35	10.00	FINISHED	1
5ff794940a720f0523000640	2021-01-05 11:09:08	23.00	FINISHED	3
5ff794020a720f0523000635	2021-01-05 23:06:42	1.00	FINISHED	1
5ff73beb0a7214ada100061c	2021-01-07 10:50:51	22.00	FINISHED	4
5ff794bf0a7214ada1000650	2021-01-06 17:09:51	1.00	FLAGGED	1
5ff74faf0a720f0523000613	2021-01-07 12:15:11	18.20	FINISHED	4
5ff7945a0a7214ada1000646	2021-01-05 11:08:10	27.00	FINISHED	4
5ff74ffe0a720f0523000621	2021-01-07 12:16:30	49.95	FINISHED	5
5ff726790a7214ada1000602	2021-01-07 09:19:21	1.00	FINISHED	2
5ff750050a7214ada1000633	2021-01-07 12:16:37	10.00	FINISHED	1
5ff74ffb0a720f0523000620	2021-01-07 12:16:27	1.00	FINISHED	1
5ff74ff50a720f052300061e	2021-01-07 12:16:21	1.00	FINISHED	1
5ff794640a720f052300063b	2021-01-05 11:08:20	21.00	FINISHED	2
5ff726810a720f05230005ea	2021-01-07 09:19:29	1.00	FINISHED	2
5ff73be10a7214ada1000619	2021-01-07 10:50:41	290.00	FLAGGED	10
5ff73bae0a720f0523000600	2021-01-07 10:49:50	1.00	FINISHED	2
5ff73be90a720f052300060a	2021-01-07 10:50:49	0.00	FLAGGED	0
5ff7265a0a7214ada10005fb	2021-01-07 09:18:50	1.00	FINISHED	1
5ff7942e0a720f0523000637	2021-01-05 17:07:26	1.00	FINISHED	2
5ff794600a7214ada1000647	2021-01-06 23:08:16	0.00	FLAGGED	0
5ff726a40a720f05230005fa	2021-01-07 09:20:04	13.00	FLAGGED	5
5ff794130a7214ada1000640	2021-01-05 17:06:59	1.00	FINISHED	2
5ff726640a720f05230005e6	2021-01-07 09:19:00	50.00	FINISHED	5
5ff793dd0a720f0523000633	2021-01-02 11:06:05	12.00	FLAGGED	4
5ff726860a720f05230005ec	2021-01-07 09:19:34	0	SUBMITTED	
5ff8da4e0a720f05c5000012	2021-01-08 16:18:54	3.25	FINISHED	1
5ff873de0a720f0523000648	2021-01-08 09:01:50	23.00	FINISHED	4
5ff8740c0a720f0523000659	2021-01-08 09:02:36	10.00	FINISHED	1
5ff8da4c0a720f05c5000011	2021-01-08 16:18:52	1.00	FLAGGED	1
5ff8da860a720f05c5000022	2021-01-08 16:19:50	11.00	FINISHED	2
5ff8da7c0a7214adca000020	2021-01-08 16:19:40	27.00	FINISHED	4
5ff8da650a7214adca00001e	2021-01-08 16:19:17	13.00	FLAGGED	5
5ff8da540a7214adca000017	2021-01-08 16:19:00	1.00	FINISHED	2
5ff873f10a720f052300064f	2021-01-08 09:02:09	290.00	FLAGGED	10
5ff874170a7214ada100065f	2021-01-08 09:02:47	10.00	FINISHED	1
5ff8da680a720f05c5000019	2021-01-08 16:19:20	1.00	FINISHED	1
5ff873e30a720f052300064c	2021-01-08 09:01:55	28.00	FINISHED	1
5ff8cea10a7214adca00000b	2021-01-06 15:29:05	1.00	FINISHED	2
5ff874050a7214ada100065d	2021-01-08 09:02:29	1.00	FINISHED	2
5ff8da620a7214adca00001d	2021-01-08 16:19:14	1.00	FLAGGED	1
5ff8da820a720f05c5000020	2021-01-08 16:19:46	20.00	FINISHED	2
5ff8da390a7214adca000013	2021-01-08 16:18:33	10.00	FINISHED	1
5ff873df0a7214ada1000652	2021-01-08 09:01:51	24.00	FINISHED	2
5ff8da7f0a7214adca000022	2021-01-08 16:19:43	26.00	FINISHED	4
5ff8da7f0a720f05c500001d	2021-01-08 16:19:43	20.00	FINISHED	5
5ff8da800a720f05c500001e	2021-01-08 16:19:43	28.00	FINISHED	2
5ff8c4fb0a7214adca000006	2021-01-08 14:47:55	10.00	FINISHED	1
5fa5b0ca0a720f05ef0000bf	2020-11-05 14:23:38	14.00	FINISHED	6
5ff873f90a720f0523000651	2021-01-08 09:02:17	1.00	FINISHED	1
5ff8c8880a7214adca000008	2021-01-08 15:03:04	6.18	FINISHED	2
5ff8da570a720f05c5000015	2021-01-08 16:19:03	0.00	REJECTED	0
5ff873d40a720f0523000644	2021-01-08 09:01:40	23.00	FINISHED	8
5ff8c3a20a7214adca000005	2021-01-08 14:42:10	10.00	FINISHED	1
5ff8da550a720f05c5000014	2021-01-08 16:19:01	1.00	FINISHED	2
5ff8da7d0a720f05c500001c	2021-01-08 16:19:41	0.00	FLAGGED	0
5ffc98b70a720f05c500003d	2021-01-11 02:28:07	3.09	FINISHED	1
5ffcb4d40a7214ad4e000017	2021-01-11 14:28:04	10.00	FINISHED	1
5ffc8ffc0a720f05c5000036	2021-01-11 11:50:52	20.00	FINISHED	1
5ffc9d8c0a7214adca000049	2021-01-11 12:48:44	1.00	FLAGGED	1
5ffc9da40a7214adca000050	2021-01-11 12:49:08	21.00	FINISHED	5
5ffc9daa0a7214adca000054	2021-01-11 12:49:14	10.00	FINISHED	1
5ffc8cc20a720f05c5000026	2021-01-11 01:37:06	3.09	FINISHED	1
5ffc9da10a720f05c5000043	2021-01-11 12:49:05	21.00	FINISHED	4
5ffcb4b90a720f051500000c	2021-01-11 14:27:37	22.00	FINISHED	5
5ffca2f30a720f05c5000054	2021-01-11 03:11:47	3.09	FINISHED	1
5ffcb4900a720f0515000002	2021-01-11 14:26:56	290.00	FLAGGED	10
5ffc8fa40a720f05c5000028	2021-01-11 11:49:24	1.00	FINISHED	2
5ffc92a20a7214adca000046	2021-01-11 02:02:10	3.09	FINISHED	1
5ffc8fe80a720f05c5000031	2021-01-11 11:50:32	1.00	FINISHED	1
5ffc9da10a7214adca00004d	2021-01-11 12:49:05	27.00	FINISHED	4
5ffc9dc60a7214adca00005a	2021-01-11 12:49:42	3.00	REJECTED	3
5ffcb48d0a7214ad4e000002	2021-01-11 14:26:53	1.00	FLAGGED	1
5ffc9da20a7214adca00004e	2021-01-11 12:49:06	29.00	FINISHED	4
5ffc8fa90a720f05c500002a	2021-01-11 11:49:29	2.23	FINISHED	1
5ffc9dd00a720f05c5000051	2021-01-11 12:49:52	1.00	FLAGGED	1
5ffcb4ad0a720f0515000009	2021-01-11 14:27:25	1.00	FINISHED	2
5ffcb4c10a7214ad4e000014	2021-01-11 14:27:45	20.00	FINISHED	3
5ffc9d9d0a720f05c5000042	2021-01-11 12:49:01	26.00	FINISHED	2
5ffc9d9c0a7214adca00004b	2021-01-11 12:49:00	10.00	REJECTED	1
5ffc8fa10a7214adca00002e	2021-01-11 11:49:21	1.00	FINISHED	2
5ffcb4c90a7214ad4e000016	2021-01-11 14:27:53	10.00	FINISHED	1
5ffc8cb40a720f05c5000025	2021-01-11 01:36:52	3.09	FINISHED	1
5ffcb4b80a7214ad4e00000d	2021-01-11 14:27:36	10.00	REJECTED	1
5ffcb4a20a720f0515000006	2021-01-11 14:27:14	1.00	FINISHED	2
5ffc8f990a7214adca00002d	2021-01-11 11:49:13	2.00	FINISHED	2
5ffe1cbe0a7214ad28002843	2021-01-12 16:03:42	28.57	PENDING	
5ffce7db0a720f051500236e	2021-01-11 18:05:47	28.57	PENDING	
5ffce8570a7214ad4e003e6f	2021-01-11 18:07:51	0	SUBMITTED	
5ffce8310a7214ad4e003797	2021-01-11 18:07:13	28.57	PENDING	
5ffe19d90a7214ad28000e62	2021-01-12 15:51:21	28.57	PENDING	
5ffe1d030a720f05ac002c9e	2021-01-12 16:04:51	28.57	PENDING	
5ffce8250a7214ad4e0034de	2021-01-11 18:07:00	0	SUBMITTED	
5ffcefb00a720f0515005e8d	2021-01-11 18:39:12	0	SUBMITTED	
5ffce76e0a720f0515000b48	2021-01-11 18:03:58	28.57	PENDING	
5ffe23560a720f05ac006874	2021-01-12 16:31:50	28.57	PENDING	
5ffe22a20a720f05ac0061d7	2021-01-12 16:28:50	28.57	PENDING	
5ffe1dc20a7214ad28003180	2021-01-12 16:08:02	28.57	PENDING	
5ffce88b0a7214ad4e004b22	2021-01-11 18:08:42	0	SUBMITTED	
5ffce7a70a720f05150016b0	2021-01-11 18:04:55	0	SUBMITTED	
5ffe1aa90a7214ad280015e8	2021-01-12 15:54:49	28.57	PENDING	
5ffcef5a0a720f0515004f1a	2021-01-11 18:37:46	28.57	PENDING	
5ffe23d70a7214ad280068f6	2021-01-12 16:33:59	28.57	PENDING	
5ffe18b10a7214ad280003d1	2021-01-12 15:46:25	28.57	PENDING	
5ffcef630a720f05150050ae	2021-01-11 18:37:55	28.57	PENDING	
5ffce7ae0a7214ad4e001851	2021-01-11 18:05:01	0	SUBMITTED	
5ffce8150a7214ad4e0030a3	2021-01-11 18:06:44	0	SUBMITTED	
5ffe20290a720f05ac004a84	2021-01-12 16:18:17	28.57	PENDING	
5ffe1c520a7214ad2800245c	2021-01-12 16:01:54	28.57	PENDING	
5ffe1b630a7214ad28001c79	2021-01-12 15:57:55	28.57	PENDING	
5ffce8250a720f0515003510	2021-01-11 18:07:01	0	SUBMITTED	
5ffe1fa40a7214ad2800427f	2021-01-12 16:16:04	28.57	PENDING	
5ffce78c0a7214ad4e001045	2021-01-11 18:04:27	0	SUBMITTED	
5ffe23cf0a720f05ac006cc2	2021-01-12 16:33:51	28.57	PENDING	
5ffcef570a720f0515004e91	2021-01-11 18:37:43	28.57	PENDING	
5ffce8000a7214ad4e002b57	2021-01-11 18:06:22	0	SUBMITTED	
5fff26c20a7214ad4c00000a	2021-01-13 10:58:42	29.00	FINISHED	2
5fff0f630a7214ad28006e2d	2021-01-13 09:18:59	0.99	FINISHED	1
5fff56370a720f05f3000033	2021-01-13 14:21:11	1.00	FINISHED	1
5fff4ca00a7214ad4c000029	2021-01-13 13:40:16	89.91	FINISHED	9
5fff26ee0a720f05f300001a	2021-01-13 10:59:26	1.00	FINISHED	1
5fff4c910a720f05f3000026	2021-01-13 13:40:01	49.95	FINISHED	5
5ffe17e20a720f05ac0000e7	2021-01-12 15:42:58	2.29	REJECTED	1
5fff561b0a720f05f300002e	2021-01-13 14:20:43	10.00	FINISHED	1
5fff26fd0a720f05f300001d	2021-01-13 10:59:41	1.00	FLAGGED	1
5fff26fb0a7214ad4c000019	2021-01-13 10:59:39	1.00	FINISHED	1
5fff564a0a7214ad4c000030	2021-01-13 14:21:30	1.00	FINISHED	1
5fff4c8e0a720f05f3000025	2021-01-13 13:39:58	1.00	FINISHED	1
5fff4c810a720f05f3000023	2021-01-13 13:39:45	10.00	FINISHED	1
5fff4c8a0a7214ad4c000025	2021-01-13 13:39:54	49.95	FINISHED	5
5fff4c8c0a7214ad4c000026	2021-01-13 13:39:56	49.95	FINISHED	5
5fff564d0a720f05f3000038	2021-01-13 14:21:33	49.95	FINISHED	5
5fff26cb0a7214ad4c00000e	2021-01-13 10:58:51	2.00	FINISHED	2
5fff4ca90a720f05f300002a	2021-01-13 13:40:25	0.99	FINISHED	1
5fff0f8c0a7214ad28006e32	2021-01-13 09:19:40	1.00	FINISHED	1
5fff26990a720f05f300000b	2021-01-13 10:58:01	50.00	FINISHED	5
5fff26c40a720f05f3000014	2021-01-13 10:58:44	22.00	FINISHED	3
5fff26d70a7214ad4c00000f	2021-01-13 10:59:03	1.00	FINISHED	2
5fff26c60a7214ad4c00000c	2021-01-13 10:58:46	22.00	FINISHED	1
5fff0f990a7214ad28006e36	2021-01-13 09:19:53	1.00	FINISHED	1
5fff566e0a720f05f300003f	2021-01-13 14:22:06	49.95	FINISHED	5
5fff26f10a7214ad4c000018	2021-01-13 10:59:29	290.00	FLAGGED	10
5fff4c710a7214ad4c00001d	2021-01-13 13:39:29	1.00	FINISHED	1
5fff562e0a720f05f300002f	2021-01-13 14:21:02	1.00	FINISHED	1
5fff4c960a720f05f3000027	2021-01-13 13:40:06	18.20	FINISHED	4
5fff4c7d0a720f05f3000022	2021-01-13 13:39:41	1.00	FINISHED	1
6000b8770a720f05f3000069	2021-01-14 15:32:39	1.00	FINISHED	1
6000d4b10a720f05f3000076	2021-01-14 17:33:05	21.00	FINISHED	3
6000b8840a720f05f300006c	2021-01-14 15:32:52	1.00	FINISHED	1
6000b8280a720f05f3000061	2021-01-14 15:31:20	49.95	FINISHED	5
6000b8810a7214ad4c00005e	2021-01-14 15:32:49	1.00	FINISHED	1
6000d48d0a7214ad4c000063	2021-01-14 17:32:29	50.00	FINISHED	5
6000d4b00a7214ad4c00006c	2021-01-14 17:33:04	20.00	FINISHED	1
6000d4d30a720f05f3000081	2021-01-14 17:33:39	3.00	REJECTED	3
6000b87d0a7214ad4c00005d	2021-01-14 15:32:45	1.00	FINISHED	1
6000b2be0a7214ad4c00004d	2021-01-14 15:08:14	84.78	FINISHED	21
6000c8460a720f05f300006f	2021-01-14 16:40:06	101.75	FINISHED	21
6000d4ae0a720f05f3000075	2021-01-14 17:33:02	20.00	FINISHED	4
6000d4aa0a720f05f3000072	2021-01-14 17:32:58	0.00	FLAGGED	0
6000b9b70a720f05f300006d	2021-01-14 15:37:59	90.36	FINISHED	21
600056de0a720f05f3000049	2021-01-14 08:36:14	2.00	FINISHED	2
6000b82f0a720f05f3000063	2021-01-14 15:31:27	49.95	FINISHED	5
6000accd0a7214ad4c00004b	2021-01-14 14:42:51	0	SUBMITTED	
6000d4810a720f05f3000070	2021-01-14 17:32:17	11.00	FINISHED	2
600057040a7214ad4c000041	2021-01-14 08:36:52	25.00	FINISHED	6
6000d4b50a720f05f3000078	2021-01-14 17:33:09	10.00	REJECTED	1
6000d4ba0a720f05f300007a	2021-01-14 17:33:14	1.00	FLAGGED	1
6000c74b0a7214ad4c000060	2021-01-14 16:35:53	0	SUBMITTED	
600056d60a720f05f3000047	2021-01-14 08:36:06	13.00	FLAGGED	5
6000d4900a7214ad4c000064	2021-01-14 17:32:32	10.00	FINISHED	1
6000d4bc0a7214ad4c000070	2021-01-14 17:33:16	290.00	FLAGGED	10
600082b40a720f05f3000058	2021-01-14 11:43:16	4.00	REJECTED	4
6000d4ac0a7214ad4c000069	2021-01-14 17:33:00	23.00	FINISHED	3
600056da0a720f05f3000048	2021-01-14 08:36:10	11.00	FINISHED	2
6000b8590a7214ad4c000057	2021-01-14 15:32:09	18.20	FINISHED	4
600056ea0a720f05f300004b	2021-01-14 08:36:26	1.00	FLAGGED	1
600205f60a7214ad4c00007b	2021-01-15 15:15:32	0	SUBMITTED	
600206000a720f05f3000087	2021-01-15 15:15:44	271.63	FINISHED	86
6001bb110a720f05f3000085	2021-01-15 09:56:01	0	SUBMITTED	
600208270a720f05f3000088	2021-01-15 15:24:55	427.81	FINISHED	103
6001e3a80a7214ad4c000078	2021-01-15 12:49:10	0	SUBMITTED	
600373700a720f05f3000091	2021-01-16 17:14:56	803.48	FINISHED	211
60023e8f0a720f05f300008b	2021-01-15 19:17:03	776.79	FINISHED	202
600247cd0a7214ad4c00007e	2021-01-15 19:56:29	0	SUBMITTED	
60025eb70a720f05f300008e	2021-01-15 21:34:15	0	SUBMITTED	
60020d2a0a720f05f300008a	2021-01-15 15:46:18	373.55	FINISHED	93
6002590c0a7214ad4c000082	2021-01-15 21:10:04	746.94	FINISHED	208
600254550a720f05f300008c	2021-01-15 20:49:57	0	SUBMITTED	
60024fa00a7214ad4c00007f	2021-01-15 20:29:52	0	SUBMITTED	
60025f550a7214ad4c000084	2021-01-15 21:36:53	0	SUBMITTED	
60025cb80a720f05f300008d	2021-01-15 21:25:44	1177.84	FINISHED	335
600370250a720f05f3000090	2021-01-16 17:00:53	850.49	FINISHED	240
6002584e0a7214ad4c000081	2021-01-15 21:06:54	30.65	FINISHED	6
60020af60a720f05f3000089	2021-01-15 15:36:54	3.99	FINISHED	1
600260210a720f05f300008f	2021-01-15 21:40:17	1043.18	FINISHED	309
600498e60a720f05f3000093	2021-01-17 14:07:02	0	SUBMITTED	
60037b500a7214ad4c000086	2021-01-16 17:48:32	118.05	FINISHED	39
6004a5f20a7214ad4c000088	2021-01-17 15:02:42	574.16	FINISHED	164
600496350a7214ad4c000087	2021-01-17 13:55:33	0	SUBMITTED	
60048e120a720f05f3000092	2021-01-17 13:20:50	0	SUBMITTED	
60049d9d0a720f05f3000094	2021-01-17 14:27:09	743.79	FINISHED	212
6005ee0e0a7214ad4c000089	2021-01-18 14:22:36	10.00	FLAGGED	2
6005b60f0a720f05f3000096	2021-01-18 10:23:41	0	SUBMITTED	
6004a99e0a720f05f3000095	2021-01-17 15:18:21	574.65	FINISHED	167
6005f5450a720f05f3000097	2021-01-18 14:53:23	0	SUBMITTED	
6001f2470a7214ad4c00007a	2021-01-15 13:51:35	1.00	FINISHED	1
60074bbf0a720f05fa000039	2021-01-19 15:14:39	10.00	FINISHED	1
600741fe0a7214ad89000001	2021-01-19 14:33:02	49.95	FINISHED	5
60074b8b0a7214ad89000029	2021-01-19 15:13:47	4.66	FINISHED	4
6007423c0a720f05fa000001	2021-01-19 14:34:04	1.00	FINISHED	1
600748640a720f05fa000026	2021-01-19 15:00:20	9.99	FINISHED	1
60074bbd0a7214ad89000031	2021-01-19 15:14:37	25.00	FINISHED	5
600746ce0a720f05fa000017	2021-01-19 14:53:34	1.00	FINISHED	1
6007425e0a720f05fa00000a	2021-01-19 14:34:38	1.00	FINISHED	1
60074b930a7214ad8900002d	2021-01-19 15:13:55	1.00	FINISHED	1
600746fb0a7214ad8900001b	2021-01-19 14:54:19	1.00	FINISHED	1
600742490a720f05fa000004	2021-01-19 14:34:17	25.00	FINISHED	5
60074bcb0a7214ad89000037	2021-01-19 15:14:51	1.00	FINISHED	1
6007424d0a720f05fa000006	2021-01-19 14:34:21	10.00	FINISHED	1
